X,Y,
59.53125,113.671875,
93.75,118.828125,
137.8125,116.953125,
176.71875,118.359375,
188.90625,116.953125,
145.78125,123.046875,
105,120.703125,
83.90625,119.296875,
63.28125,120.234375,
72.1875,122.578125,
95.625,126.328125,
123.75,125.390625,
102.65625,127.734375,
68.4375,127.734375,
79.21875,130.546875,
108.75,132.421875,
135.46875,129.140625,
183.28125,124.921875,
165.46875,128.671875,
177.1875,132.890625,
157.03125,133.828125,
170.625,137.109375,
166.875,144.140625,
119.0625,144.140625,
73.125,133.359375,
95.15625,136.171875,
77.8125,138.046875,
111.09375,139.921875,
88.59375,141.328125,
130.3125,144.140625,
96.5625,145.078125,
142.5,145.078125,
104.53125,147.890625,
153.28125,148.359375,
159.84375,148.828125,
112.03125,149.765625,
90,148.828125,
136.40625,150.234375,
126.09375,150.703125,
148.59375,153.046875,
118.59375,154.453125,
131.25,155.859375,
138.75,158.203125,
124.6875,159.140625,
