X,Y,Z,
-160.04822,205.90033,0,
-160.13098,205.99268,0,
-160.19847,206.09674,0,
-160.24905,206.20996,0,
-160.28154,206.32968,0,
-165.72171,235.01413,0,
-165.7355,235.1449,0,
-165.7277,235.27615,0,
-165.6985,235.40436,0,
-165.64871,235.52603,0,
-165.57965,235.63791,0,
-165.4932,235.73697,0,
-165.39168,235.82056,0,
-165.27785,235.88635,0,
-165.15477,235.93262,0,
-165.02579,235.95813,0,
-164.89436,235.96213,0,
-164.76405,235.94458,0,
-164.6384,235.90591,0,
-164.52075,235.84717,0,
-164.41432,235.76996,0,
-164.32199,235.67636,0,
-67.132034,116.94479,0,
-67.03621,116.848236,0,
-66.92541,116.76929,0,
-66.80283,116.710266,0,
-66.67203,116.67288,0,
-66.53678,116.65817,0,
-66.401,116.666595,0,
-66.26861,116.69794,0,
-66.14344,116.75122,0,
-66.029106,116.82495,0,
-65.928925,116.91702,0,
-65.84579,117.02469,0,
-65.7821,117.1449,0,
-65.7397,117.27417,0,
-65.71982,117.40875,0,
-65.72303,117.54477,0,
-65.74924,117.67828,0,
-65.79769,117.80539,0,
-65.86698,117.922485,0,
-112.66914,180.79166,0,
-112.737305,180.90643,0,
-112.78544,181.03091,0,
-112.81221,181.16165,0,
-112.816864,181.29504,0,
-112.799286,181.42734,0,
-112.75996,181.55487,0,
-112.69997,181.6741,0,
-112.62099,181.78171,0,
-112.52522,181.87466,0,
-112.415344,181.95041,0,
-112.29439,182.00684,0,
-112.16574,182.04239,0,
-112.032974,182.05603,0,
-7.650528,182.43457,0,
-7.5161285,182.44852,0,
-7.3860016,182.4849,0,
-7.263855,182.54266,0,
-7.153183,182.62015,0,
-7.0571136,182.71515,0,
-6.978409,182.82498,0,
-6.9192963,182.94647,0,
-6.881485,183.0762,0,
-6.866043,183.21042,0,
-6.873413,183.34534,0,
-6.9033813,183.47708,0,
-6.955078,183.6019,0,
-7.027054,183.71625,0,
-7.1172485,183.81686,0,
-7.2230988,183.90085,0,
-7.3415527,183.96582,0,
-7.469269,184.00992,0,
-7.6025696,184.03192,0,
-76.47262,187.87708,0,
-76.55316,187.88757,0,
-76.63222,187.90622,0,
-110.75685,197.7974,0,
-110.87953,197.84418,0,
-110.99291,197.9104,0,
-111.09393,197.99426,0,
-111.17987,198.09354,0,
-111.24843,198.2055,0,
-111.29773,198.32721,0,
-111.32647,198.45532,0,
-111.33386,198.5864,0,
-111.31972,198.71695,0,
-111.28441,198.84341,0,
-111.2289,198.9624,0,
-111.15466,199.07068,0,
-111.06372,199.1654,0,
-110.95851,199.24393,0,
-110.841866,199.30423,0,
-110.716934,199.3446,0,
-110.58708,199.36401,0,
-13.547455,204.19681,0,
-13.412506,204.21744,0,
-13.28302,204.26071,0,
-13.162781,204.32538,0,
-13.055283,204.40952,0,
-12.963669,204.51074,0,
-12.8905945,204.62607,0,
-12.838181,204.7521,0,
-12.807968,204.88525,0,
-12.800842,205.0216,0,
-12.817001,205.15717,0,
-12.855972,205.288,0,
-12.916611,205.41031,0,
-12.997177,205.52054,0,
-13.095306,205.61545,0,
-13.208145,205.69229,0,
-13.332413,205.74884,0,
-13.464478,205.78342,0,
-27.806717,208.25623,0,
-27.920212,208.26755,0,
-80.882965,208.15186,0,
-80.98682,208.16156,0,
-81.08852,208.1847,0,
-98.93128,215.15851,0,
-98.94266,215.1618,0,
-130.59448,224.0639,0,
-130.72414,224.08902,0,
-130.85617,224.0925,0,
-130.98695,224.07419,0,
-131.11296,224.03464,0,
-131.23073,223.97485,0,
-131.33707,223.89655,0,
-131.42908,223.80179,0,
-131.50423,223.6932,0,
-131.5605,223.57373,0,
-131.59634,223.44662,0,
-131.6108,223.31534,0,
-131.60345,223.18347,0,
-131.57451,223.05463,0,
-131.52475,222.93228,0,
-131.45557,222.8198,0,
-62.71174,129.34799,0,
-62.62522,129.24866,0,
-62.523567,129.16486,0,
-62.409546,129.09888,0,
-62.28624,129.05252,0,
-62.156998,129.02701,0,
-62.025322,129.02307,0,
-61.894783,129.04077,0,
-61.76892,129.07968,0,
-61.651154,129.1387,0,
-61.544662,129.21625,0,
-61.452347,129.31021,0,
-61.3767,129.41809,0,
-61.319786,129.5369,0,
-61.283134,129.66342,0,
-61.267746,129.79425,0,
-61.27404,129.92584,0,
-66.714195,171.46887,0,
-66.74332,171.6019,0,
-66.79458,171.72809,0,
-66.8665,171.84375,0,
-66.95701,171.94553,0,
-67.06346,172.03049,0,
-67.182785,172.09616,0,
-67.311516,172.14062,0,
-67.44593,172.16263,0,
-67.58212,172.1615,0,
-67.716156,172.13727,0,
-86.01487,167.19168,0,
-86.14457,167.14429,0,
-86.26419,167.07529,0,
-86.37016,166.98672,0,
-86.45933,166.88129,0,
-86.52903,166.76205,0,
-86.577194,166.63263,0,
-86.60238,166.49686,0,
-86.60384,166.35876,0,
-86.581535,166.2225,0,
-86.536125,166.09207,0,
-86.468956,165.97144,0,
-86.38205,165.8641,0,
-86.27797,165.77335,0,
-86.15984,165.70181,0,
-86.031166,165.65167,0,
-85.89579,165.62442,0,
-85.757744,165.62085,0,
-20.475845,169.57733,0,
-20.344955,169.59622,0,
-20.218964,169.63641,0,
-20.101318,169.69681,0,
-19.995224,169.77573,0,
-19.903595,169.8711,0,
-19.828918,169.98022,0,
-19.77324,170.10019,0,
-19.738083,170.22766,0,
-19.724411,170.35919,0,
-19.73259,170.49118,0,
-19.762405,170.62003,0,
-19.813034,170.74219,0,
-19.883102,170.85434,0,
-19.970688,170.95343,0,
-20.073395,171.03674,0,
-20.18843,171.10196,0,
-20.312637,171.14737,0,
