X,Y,
13.18359375,-56.15234375,
25.87890625,-65.4296875,
29.296875,-55.6640625,
3.41796875,-53.7109375,
-33.69140625,-49.31640625,
-7.8125,-45.41015625,
33.69140625,-48.33984375,
6.8359375,-44.921875,
17.08984375,-44.43359375,
-19.53125,-44.43359375,
26.3671875,-42.48046875,
49.31640625,-36.1328125,
20.99609375,-36.1328125,
-26.85546875,-39.55078125,
-48.828125,-36.62109375,
-16.11328125,-36.1328125,
-36.1328125,-34.66796875,
-71.77734375,-33.69140625,
-93.26171875,-34.66796875,
-109.86328125,-34.66796875,
-62.5,-33.203125,
-29.296875,-27.83203125,
12.20703125,-33.203125,
57.6171875,-33.69140625,
104.4921875,-35.64453125,
112.79296875,-36.1328125,
96.19140625,-34.66796875,
74.70703125,-34.1796875,
29.78515625,-33.69140625,
65.91796875,-33.203125,
85.44921875,-27.83203125,
106.93359375,-27.34375,
151.85546875,-34.1796875,
183.59375,-32.71484375,
228.02734375,-34.1796875,
243.1640625,-31.25,
211.9140625,-28.80859375,
193.359375,-27.83203125,
164.55078125,-26.3671875,
118.65234375,-26.3671875,
21.97265625,-27.83203125,
52.24609375,-11.23046875,
49.31640625,36.1328125,
57.6171875,37.59765625,
41.50390625,38.0859375,
34.1796875,41.9921875,
69.82421875,45.41015625,
109.375,39.0625,
122.0703125,35.15625,
131.34765625,35.15625,
139.16015625,38.0859375,
145.5078125,43.9453125,
97.65625,45.41015625,
91.30859375,50.29296875,
75.68359375,51.26953125,
26.85546875,49.31640625,
18.5546875,60.546875,
-29.296875,46.875,
-56.15234375,37.109375,
-43.45703125,37.59765625,
-65.4296875,41.50390625,
-112.3046875,38.0859375,
-134.27734375,20.99609375,
-159.66796875,-21.97265625,
-139.16015625,-20.5078125,
-153.80859375,-13.671875,
-198.2421875,-19.53125,
-234.86328125,-15.625,
-218.26171875,-11.71875,
-248.53515625,-11.71875,
-235.83984375,-7.32421875,
-206.54296875,-7.32421875,
-186.5234375,-6.8359375,
-143.06640625,-12.6953125,
-133.7890625,-11.23046875,
-174.8046875,-6.34765625,
-163.57421875,-5.859375,
-197.75390625,-5.859375,
-218.75,-3.41796875,
-249.0234375,0,
-236.328125,2.44140625,
-248.53515625,9.27734375,
-218.26171875,9.765625,
-184.08203125,5.859375,
-144.53125,-0.48828125,
-153.80859375,5.37109375,
-175.78125,5.859375,
-165.0390625,12.20703125,
-209.47265625,13.18359375,
-235.3515625,11.71875,
-197.75390625,14.16015625,
-186.5234375,14.16015625,
-215.8203125,18.5546875,
-246.58203125,17.578125,
-233.3984375,19.53125,
-205.078125,22.4609375,
-162.109375,21.97265625,
-153.3203125,20.99609375,
-177.24609375,21.97265625,
-193.359375,24.90234375,
-184.08203125,26.3671875,
-230.95703125,27.34375,
-245.1171875,25.87890625,
-212.40234375,27.34375,
-207.03125,37.109375,
-240.234375,38.57421875,
-224.609375,40.52734375,
-200.68359375,45.8984375,
-236.328125,45.8984375,
-219.23828125,48.828125,
-194.3359375,52.734375,
-148.92578125,51.26953125,
-131.8359375,35.15625,
-123.046875,35.15625,
-104.4921875,41.50390625,
-144.53125,42.48046875,
-97.16796875,46.38671875,
-75.68359375,51.26953125,
-35.64453125,41.50390625,
-23.4375,53.7109375,
-16.6015625,63.96484375,
14.16015625,67.3828125,
-10.7421875,74.70703125,
10.25390625,74.70703125,
6.8359375,82.03125,
-5.859375,84.9609375,
3.41796875,89.84375,
0,98.6328125,
36.62109375,129.39453125,
80.078125,123.046875,
124.51171875,111.328125,
145.01953125,76.66015625,
148.92578125,52.24609375,
192.3828125,54.6875,
215.8203125,17.578125,
232.421875,-22.94921875,
246.09375,-21.484375,
215.33203125,-20.99609375,
234.86328125,-14.16015625,
248.53515625,-9.27734375,
218.75,-6.34765625,
235.83984375,-5.859375,
248.53515625,0.9765625,
218.75,4.39453125,
235.83984375,4.8828125,
248.53515625,9.27734375,
234.86328125,13.18359375,
232.421875,22.4609375,
245.60546875,22.94921875,
212.40234375,26.85546875,
228.515625,32.71484375,
242.1875,33.69140625,
208.0078125,34.66796875,
224.609375,40.0390625,
238.28125,41.015625,
201.171875,44.921875,
219.23828125,48.33984375,
233.88671875,49.31640625,
214.35546875,54.6875,
228.515625,57.12890625,
186.03515625,60.05859375,
208.0078125,61.5234375,
221.6796875,65.4296875,
178.22265625,66.40625,
148.92578125,63.4765625,
170.41015625,72.265625,
202.1484375,67.3828125,
215.33203125,71.77734375,
194.3359375,74.21875,
163.57421875,76.66015625,
208.0078125,79.1015625,
187.01171875,79.58984375,
156.25,80.56640625,
180.17578125,84.47265625,
147.4609375,84.9609375,
139.6484375,88.37890625,
165.0390625,93.26171875,
200.1953125,85.44921875,
192.87109375,90.8203125,
181.640625,98.14453125,
152.83203125,99.609375,
174.31640625,102.5390625,
145.01953125,103.02734375,
133.7890625,107.91015625,
161.62109375,109.375,
152.83203125,113.28125,
115.72265625,114.2578125,
107.91015625,116.2109375,
142.578125,117.67578125,
98.14453125,119.140625,
131.8359375,121.58203125,
88.37890625,121.58203125,
122.0703125,125,
106.93359375,129.39453125,
67.87109375,125.48828125,
57.12890625,126.953125,
48.33984375,127.9296875,
19.04296875,130.37109375,
-29.78515625,129.8828125,
-65.4296875,125.9765625,
-112.3046875,115.234375,
-144.53125,78.61328125,
-188.4765625,58.59375,
-231.4453125,53.7109375,
-212.40234375,57.12890625,
-226.5625,60.546875,
-207.51953125,63.4765625,
-220.703125,67.3828125,
-176.7578125,67.87109375,
-149.4140625,60.546875,
-147.4609375,70.80078125,
-193.359375,75.1953125,
-201.171875,68.359375,
-166.015625,75.1953125,
-211.42578125,76.66015625,
-187.01171875,80.078125,
-204.58984375,82.51953125,
-198.2421875,87.40234375,
-152.34375,83.0078125,
-175.29296875,87.890625,
-140.13671875,88.37890625,
-166.9921875,92.7734375,
-187.01171875,95.21484375,
-159.66796875,96.6796875,
-180.17578125,99.609375,
-152.34375,100.09765625,
-172.8515625,103.515625,
-145.01953125,103.515625,
-136.23046875,106.93359375,
-160.64453125,109.86328125,
-125.9765625,110.83984375,
-150.390625,114.74609375,
-142.08984375,118.1640625,
-104.00390625,118.1640625,
-95.703125,119.62890625,
-134.27734375,121.09375,
-123.046875,125,
-80.56640625,123.046875,
-57.12890625,126.953125,
-48.33984375,127.9296875,
-38.0859375,129.39453125,
-18.5546875,130.37109375,
8.7890625,130.859375,
-9.765625,130.859375,
-1.46484375,130.859375,
-50.29296875,140.625,
-93.75,132.8125,
-112.3046875,128.41796875,
-103.515625,130.37109375,
-78.61328125,136.23046875,
-68.84765625,137.6953125,
-59.5703125,139.6484375,
-39.55078125,141.6015625,
-23.92578125,143.06640625,
23.4375,143.06640625,
65.4296875,138.18359375,
95.703125,132.32421875,
86.42578125,134.27734375,
75.1953125,136.71875,
54.19921875,140.13671875,
44.921875,141.11328125,
32.2265625,141.6015625,
15.13671875,143.06640625,
-15.625,143.06640625,
-7.32421875,143.06640625,
0.9765625,143.06640625,
-82.03125,-26.3671875,
-88.8671875,52.734375,
-82.03125,58.59375,
81.0546875,58.59375,
